(xor _A _B)
dassociations,DomainModel,Domain,Association,Cr_9871,true
dassociations,DomainModel,Domain,Association,Cr_9877,true
dassociations,DomainModel,Domain,Association,Cr_9883,true
dassociations,DomainModel,Domain,Association,Cr_9916,true
dassociations,DomainModel,Domain,Association,Cr_9917,true
dassociations,DomainModel,Domain,Association,Cr_9921,true
dassociations,DomainModel,Domain,Association,Cr_9942,true
dassociations,DomainModel,Domain,Association,Cr_9969,true
dassociations,DomainModel,Domain,Association,Cr_9981,true
dassociations,DomainModel,Domain,Association,routeFireTrucks_route_routePlan,true
dassociations,DomainModel,Domain,Association,communicationInfrastructure_access_communicationCompromisers,true
dassociations,DomainModel,Domain,Association,crisis_allocate_policeCars,true
dassociations,DomainModel,Domain,Association,routePlans_develop_pSCSystem,true
dassociations,DomainModel,Domain,Association,routePoliceCar_follow_policeCar,true
dassociations,DomainModel,Domain,Association,firemen_interact_fScoordinator,true
dassociations,DomainModel,Domain,Association,policeOfficers_interact_pScoordinator,true
dassociations,DomainModel,Domain,Association,fireTrucks_manage_fScoordinator,true
dassociations,DomainModel,Domain,Association,routePlan_receive_fSCSystem,true
dassociations,DomainModel,Domain,Association,timeoutLog_report_pScoordinator,true
states,Region,R7,State,S_9,true
mregions,Model,bCMS,Region,R7,true
states,Region,R7,State,S_10,true
states,Region,R11,State,S_17,true
mregions,Model,bCMS,Region,R11,true
states,Region,Region2,State,S_43,true
mregions,Model,bCMS,Region,Region2,true
states,Region,R10,State,S_15,true
mregions,Model,bCMS,Region,R10,true
states,Region,R10,State,S_16,true
states,Region,R9,State,S_13,true
mregions,Model,bCMS,Region,R9,true
states,Region,R2,State,S_2,true
mregions,Model,bCMS,Region,R2,true
states,Region,R6,State,S_8,true
mregions,Model,bCMS,Region,R6,true
states,Region,Region1,State,S_34,true
mregions,Model,bCMS,Region,Region1,true
states,Region,Region1,State,S_35,true
states,Region,Region1,State,S_40,true
states,Region,Region1,State,S_41,true
states,Region,R4,State,S_3,true
mregions,Model,bCMS,Region,R4,true
states,Region,R4,State,S_4,true
states,Region,R8,State,S_12,true
mregions,Model,bCMS,Region,R8,true
states,Region,R13,State,S_20,true
mregions,Model,bCMS,Region,R13,true
states,Region,R13,State,S_22,true
states,Region,R13,State,S_24,true
states,Region,R13,State,S_27,true
transitions,Region,R16,Transition,Cr_9802,true
mregions,Model,bCMS,Region,R16,true
transitions,Region,R16,Transition,Cr_9920,true
transitions,Region,R11,Transition,Cr_9775,true
transitions,Region,R11,Transition,Cr_9865,true
transitions,Region,R11,Transition,Cr_9890,true
transitions,Region,R11,Transition,Cr_9955,true
transitions,Region,R11,Transition,Cr_9965,true
transitions,Region,R11,Transition,Cr_9970,true
transitions,Region,R11,Transition,T_45,true
transitions,Region,Region2,Transition,Cr_9795,true
transitions,Region,Region2,Transition,Cr_9947,true
transitions,Region,R5,Transition,Cr_9792,true
mregions,Model,bCMS,Region,R5,true
transitions,Region,R9,Transition,Cr_9798,true
transitions,Region,R9,Transition,T_40,true
transitions,Region,R3,Transition,Cr_9746,true
transitions,Region,R3,Transition,Cr_9823,true
transitions,Region,R3,Transition,T_18,true
transitions,Region,R3,Transition,T_22,true
transitions,Region,R3,Transition,T_23,true
transitions,Region,R3,Transition,T_27,true
transitions,Region,R6,Transition,Cr_9839,true
transitions,Region,R8,Transition,Cr_9819,true
transitions,Region,R8,Transition,T_38,true
transitions,Region,R13,Transition,Cr_9829,true
transitions,Region,R13,Transition,Cr_9888,true
transitions,Region,R13,Transition,T_48,true
transitions,Region,R13,Transition,T_54,true
transitions,Region,R13,Transition,T_57,true
transitions,Region,R12,Transition,Cr_9822,true
mregions,Model,bCMS,Region,R12,true
transitions,Region,R7,Transition,Cr_9821,true
transitions,Region,R7,Transition,T_35,true
transitions,Region,R10,Transition,Cr_9815,true
transitions,Region,R10,Transition,Cr_9922,true
transitions,Region,R2,Transition,Cr_9750,true
transitions,Region,R2,Transition,Cr_9869,true
transitions,Region,R2,Transition,Cr_9904,true
transitions,Region,R2,Transition,T_16,true
transitions,Region,R2,Transition,T_17,true
transitions,Region,Region1,Transition,Cr_9784,true
transitions,Region,Region1,Transition,T_70,true
transitions,Region,R4,Transition,Cr_9743,true
transitions,Region,R4,Transition,Cr_9850,true
transitions,Region,R4,Transition,Cr_9874,true
transitions,Region,R4,Transition,Cr_9898,true
transitions,Region,R15,Transition,T_63,true
mregions,Model,bCMS,Region,R15,true
transitions,Region,R1,Transition,Cr_9754,true
mregions,Model,bCMS,Region,R1,true
transitions,Region,R1,Transition,Cr_9788,true
transitions,Region,R1,Transition,T_6,true
transitions,Region,R1,Transition,T_7,true
transitions,Region,R1,Transition,T_8,true
transitions,Region,R1,Transition,T_9,true
transitions,Region,R1,Transition,T_10,true
transitions,Region,R1,Transition,T_14,true
transitions,Region,R3,Transition,T_2,(and (not and) true)
mregions,Model,bCMS,Region,R3,(and (not and) true)
states,Region,R16,Pseudostate,PS_16,true
states,Region,R1,Pseudostate,PS_1,true
states,Region,R13,Pseudostate,PS_13,true
