Transformation Name, Clone Number, Input Size, Feature Number, Rules per Feature, Runtime, Clauses, Variables, Clauses/Variables, Slow-down Ratio
move__Comment_from_Model,3,1285,40,13,28.203697,7480,42,178.0952380952381,1.0
move_Comment_from_Model,3,1285,60,13,32.392955,8405,62,135.56451612903226,1.0
move__Comment_from_Model,3,1285,60,13,29.488605,8403,62,135.53225806451613,1.0
move_Comment_from_Model,3,1285,80,13,30.131264,9087,82,110.8170731707317,1.0
move__Comment_from_Model,3,1285,80,13,31.81829,9085,82,110.79268292682927,1.0
move_Comment_from_Model,3,1285,100,13,30.900598,9811,102,96.18627450980392,1.0
move__Comment_from_Model,3,1285,100,13,31.794569,9809,102,96.16666666666667,1.0
move_Comment_from_Model,4,2569,20,13,72.117158,12155,22,552.5,1.0
move__Comment_from_Model,4,2569,20,13,71.824349,12153,22,552.4090909090909,1.0
move_Comment_from_Model,4,2569,40,13,74.580504,13172,42,313.6190476190476,1.0
move__Comment_from_Model,4,2569,40,13,75.010381,13170,42,313.57142857142856,1.0
move_Comment_from_Model,4,2569,60,13,76.30511,14146,62,228.16129032258064,1.0
move__Comment_from_Model,4,2569,60,13,76.804122,14144,62,228.1290322580645,1.0
move_Comment_from_Model,4,2569,80,13,81.4216,15152,82,184.78048780487805,1.0
move__Comment_from_Model,4,2569,80,13,80.73761,15150,82,184.7560975609756,1.0
move_Comment_from_Model,1,322,40,13,6.719875,2677,42,63.73809523809524,1.0
move__Comment_from_Model,1,322,40,13,6.722342,2675,42,63.69047619047619,1.0
move_Comment_from_Model,4,2569,100,13,81.601739,16021,102,157.0686274509804,1.0
move__Comment_from_Model,4,2569,100,13,82.424436,16019,102,157.04901960784315,1.0
move_Comment_from_Model,1,322,60,13,6.799456,2928,62,47.225806451612904,1.0
move__Comment_from_Model,1,322,60,13,7.298354,2924,62,47.16129032258065,1.0
move_Comment_from_Model,1,322,80,13,6.777052,3016,82,36.78048780487805,1.0
move__Comment_from_Model,1,322,80,13,6.571838,3012,82,36.73170731707317,1.0
move_Comment_from_Model,1,322,100,13,7.396896,3019,102,29.598039215686274,1.0
move__Comment_from_Model,1,322,100,13,6.884009,3015,102,29.558823529411764,1.0
move_Comment_from_Model,2,643,20,13,11.963337,3565,22,162.04545454545453,1.0
move__Comment_from_Model,2,643,20,13,12.052902,3563,22,161.95454545454547,1.0
move_Comment_from_Model,2,643,40,13,11.905781,4373,42,104.11904761904762,1.0
move__Comment_from_Model,2,643,40,13,11.574741,4370,42,104.04761904761905,1.0
move_Comment_from_Model,2,643,60,13,12.688517,5033,62,81.1774193548387,1.0
move__Comment_from_Model,2,643,60,13,13.125742,5030,62,81.12903225806451,1.0
move_Comment_from_Model,2,643,80,13,13.995278,5661,82,69.03658536585365,1.0
move__Comment_from_Model,2,643,80,13,13.08312,5659,82,69.01219512195122,1.0
